,Заказ,Сообщение,МВЗ,Описание,Номер адреса,Дата изменения,Время изменения,ОснСредство,Субномер,СостПослеМеропр,СостПрУсПслНеис,СостПрУсДоНеисп,Отв. раб.место,Завод РабМесто,Вид приоритета,Воздействие,Монтажный узел,Название узла,ПроизвУчасток,СоответЕдОборуд,Ссылочная дата,Ссылочное время,Ссыл. дата кл.,Ссылка клиента,СоотвТехМесто,БЕ,Город,Район,Страна,ДатаТехКонтроля,ДанныеУстройств,Поле сортировки,Время создания,Бизнес-сфера,Вид работы ТОРО,Мстплж/Контир,Подробный текст,ГрупПлановик,ТехКонтроль,Планир. завод,ТоргДокумент,Позиция,КЕ,Текст кода код.,ТекстГруппКодов,Клиент,Название,Материал,Единица,Помещение,Время сообщения,Имя списка,Номер объекта,СтатСтранОбмена,ОбозначИсполнит,ОбозначИсполнит.1,Исполнитель,Исполнитель.1,Описание.1,Почтовый индекс,Приоритет,Приоритет.1,Кодирование,Дата закрытия,Дата сообщ.,ГрупКодов,Автор сообщения,Время закрытия,Каталог/КодТОРО,Регион,Ревизия,Серийный номер,Сектор,Местоположение,Улица,ЗаводРасплТехОб,Телефон,Завод РабМеста,Заказ клиента,ДоступПслМеропр,ДоступнПслНеисп,ДоступнДоНеиспр,Отдел сбыта,Группа сбыта,СбытовОрганизац,Канал сбыта,Валюта,ПозПредупрТОРО,ПланПредупрТОРО,Полном. на изм.,Логич. система,Лог. система,ИндНаличПрикрДокум,БазисОкнч Заказ ТОРО,БазисНач Заказ ТОРО,КраткТекст ЗаказТОРО,Название модели,Модель,Дата приемки в экспл,Дата окончания выпол,Время окончания выпо,Отклонение окончания,Класс ЕО,Наименов класса ЕО,Продолжительность пр,Счетчик группы ТК,Группа ТК,Тип ТК,Код части объекта,КодКартиныПоврежд,ГрпКодовЧастейОбъект,ГрпКодовКартПовреж,Часть объекта,Картина повреждения,НазвГрупПричОтказ,НазвГрупЧастОбъект,НазвГрупКартПовр,Код причины отказа,ГрпКодовПричОтказа,Подроб. текст (комм),Время приемки в эксп,ID пересек. сообщен.,Отклонение окончания.1,Дата пуска MES,Время пуска MES,СистСтатус ЗаказТОРО,ПолзСтатус ЗаказТОРО,Вид заказа TOPO,Причина отказа,Корневое ТМ,Название корневого,Описание.2,ПользовСтатус,ПродолжПростоя,Отказ,Вид сообщения,Нач. неисправн.,Нач.неиспр.(вр),Конец неисправ.,Оконч. неиспр.,СистемнСтатус,Создал,Автор изменения,Дата создания,Требуем. начало,ТребВремяНачала,ТребуемЗавершен,ТребВремяОконч,Ед. оборудов.,Техместо
6850,1200073938.0,7200132526,1112011420,Экскаватор электрический ЭКГ-10 №32,,2021-11-25,06:35:00,101060017560.0,0.0,,,,C-CEK,1100,PL,,,,,,2021-11-25,06:35:00,,,,1100,,,,,,32,00:57:58,,ТР,2936873,X,200.0,,1100,,0,1000,,,,,,Ч,,04:33:02,,QM007200132526,,,,,,Экскаватор электрический №32,,1.0,Высокий,,,2021-11-23,,POLYUS\GORBA,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2021-11-23,2021-11-23,Ревизия цеп.упр.эл.дв.нап. ЭКГ-10 №32,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,,,,40.0,10.0,B0302004,90101010.0,Электродвигатель,Выход из строя электр.схемы,Внешние,Лебедка напора,Эл.дефекты,35.0,50000001.0,"* 23.11.2021 00:57:58 RUS03 (ALEREMMIP100)  <Внеплановые рем. Работы (служба энергетика)   К-р Благодатный200>_x000D_
23.11.2021 01:59:54 RUS03 (ИТС) <Внеплановые рем. Работы (службаэнергетика)  Ошибка в работе датчика тока привода напора,пропадание контакта пр",00:00:00,,0.0,2021-11-23,05:09:36,ЗАКР ПДТВ JBFI KKMP ДМНП ПКАЛ ПРВВ,СГГС ПРНТ,AVS1,Влияние агрессивной среды,,,Внеплановые рем. Работы (служба энергети,ИМЕС ОТКЗ,0.61,X,A2,2021-11-23,04:33:02,2021-11-23,05:09:36,ВСМИ ЗКПР СОРА,ALEREMMIP100,KRAYTSEVMA,2021-11-23,2021-11-23,04:34:00,2021-11-23,05:34:00,100000063336.0,11-RUD-BLAG-UGBL-E103
6885,1200073980.0,7200132860,1112011420,Экскаватор электрический ЭКГ-10 №32,,2021-11-25,06:35:04,101060017560.0,0.0,,,,C-CEK,1100,PL,,,,,,2021-11-25,06:35:04,,,,1100,,,,,,32,01:45:19,,ТР,2947677,X,200.0,,1100,,0,1000,,,,,,Ч,,05:18:45,,QM007200132860,,,,,,Экскаватор электрический №32,,1.0,Высокий,,,2021-11-24,,POLYUS\GORBA,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2021-11-24,2021-11-24,Регулировка пар.раб.ход.рук. ЭКГ-10 №32,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,,,,40.0,15.0,B0302004,90101009.0,Электродвигатель,Нестабильная работа,Технические,Лебедка напора,Эксплуатационные,15.0,50000005.0,"* 24.11.2021 01:45:19 RUS03 (ALEREMMIP100)  <Внеплановые рем. Работы (служба энергетика) - Электроналадка   К-р Благодатный200>_x000D_
24.11.2021 02:14:56 RUS03 (ИТС) <Внеплановые рем. Работы (службаэнергетика) - Электроналадка   К-р Благодатный200>_x000D_
24.11.2021",00:00:00,,0.0,2021-11-24,05:54:37,ЗАКР ПДТВ JBFI KKMP ДМНП ПКАЛ ПРВВ,СГГС ПРНТ,AVS1,"Выработка, длительный срок эксплуатации",,,Внеплановые рем. Работы (служба энергети,ИМЕС ОТКЗ,0.6,X,A2,2021-11-24,05:18:45,2021-11-24,05:54:37,ВСМИ ЗКПР СОРА,ALEREMMIP100,KRAYTSEVMA,2021-11-24,2021-11-24,05:19:00,2021-11-24,06:19:00,100000063336.0,11-RUD-BLAG-UGBL-E103
6951,1200074296.0,7200133505,1112011420,Экскаватор электрический ЭКГ-10 №22,,2021-11-28,06:20:29,101060003606.0,0.0,,,,C-CEK,1100,PL,,,,,,2021-11-28,06:20:29,,,,1100,,,,,,22,07:55:27,,ТР,2962976,X,200.0,,1100,,0,1000,,,,,,Ч,,11:30:41,,QM007200133505,,,,,,Экскаватор электрический №22,,1.0,Высокий,,,2021-11-26,,POLYUS\TROFI,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2021-11-26,2021-11-26,Замена энкодера дж.упр-я ЭКГ-10 №22,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,,,,25.0,130.0,B0302002,90101002.0,Органы управления,Износ,Технические,Кабина,Мех.дефекты,15.0,50000005.0,"* 26.11.2021 07:55:27 RUS03 (ALEREMMIP100)  <Внеплановые рем. Работы (служба энергетика) - Электроналадка   К-р Благодатный200>_x000D_
26.11.2021 09:28:17 RUS03 (ИТС) <Внеплановые рем. Работы (службаэнергетика) - Электроналадка   К-р Благодатный200>_x000D_
26.11.2021",00:00:00,,0.0,2021-11-26,12:46:23,ТЗКР ПДТВ JBFI ДВМА ДМНП ПКАЛ ПРВВ,СГГС МТРЦ,AVS1,"Выработка, длительный срок эксплуатации",,,Внеплановые рем. Работы (служба энергети,ИМЕС ОТКЗ,1.26,X,A2,2021-11-26,11:30:41,2021-11-26,12:46:23,ВСМИ ЗКПР СОРА,ALEREMMIP100,KRAYTSEVMA,2021-11-26,2021-11-26,11:31:00,2021-11-26,13:31:00,100000061735.0,11-RUD-BLAG-UGBL-E101
6952,1200074440.0,7200133626,1112011420,Экскаватор электрический ЭКГ-10 №28,,2021-11-28,06:20:33,101060011426.0,0.0,,,,C-CEK,1100,PL,,,,,,2021-11-28,06:20:33,,,,1100,,,,,,28,18:58:00,,ТР,2964847,X,200.0,,1100,,0,1000,,,,,,Ч,,22:44:01,,QM007200133626,,,,,,Экскаватор электрический №28,,1.0,Высокий,,,2021-11-26,,POLYUS\GORBA,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2021-11-26,2021-11-26,Ревизия цеп.упр-я компр. ЭКГ-10 №28,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,,,,25.0,10.0,B0302010,90101010.0,Компрессор,Выход из строя электр.схемы,Технические,Пневматическая система,Эл.дефекты,15.0,50000005.0,"* 26.11.2021 18:58:00 RUS03 (ALEREMMIP100)  <Внеплановые рем. Работы (служба энергетика) - Электроналадка   К-р Благодатный200>_x000D_
26.11.2021 19:44:53 RUS03 (ИТС) <Внеплановые рем. Работы (службаэнергетика) - Электроналадка   К-р Благодатный200>_x000D_
26.11.2021",00:00:00,,0.0,2021-11-26,23:28:36,ТЗКР ПДТВ JBFI ДВМА ДМНП ПКАЛ ПРВВ,СГГС МТРЦ,AVS1,"Выработка, длительный срок эксплуатации",,,Внеплановые рем. Работы (служба энергети,ИМЕС ОТКЗ,0.74,X,A2,2021-11-26,22:44:01,2021-11-26,23:28:36,ВСМИ ЗКПР СОРА,ALEREMMIP100,KRAYTSEVMA,2021-11-26,2021-11-26,22:45:00,2021-11-26,23:45:00,100000063333.0,11-RUD-BLAG-UGBL-E102
8108,1200080535.0,7200144015,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-17,10:23:01,101060011426.0,0.0,,,,C-CRGRGB,1100,PL,,,,,,2022-01-17,10:23:01,,,,1100,,,,,,28,13:15:50,,ЗМН,3382847,X,100.0,,1100,,0,1000,,,,,,Ч,,17:00:02,,QM007200144015,,,,,,Экскаватор электрический №28,,1.0,Высокий,,,2022-01-03,,KRANYADV,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-01-07,2022-01-03,Ремонт ковша,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,,,,20.0,130.0,B0302003,90403002.0,Корпус ковша,Износ,Организационные,Ковш,Мех.дефекты,60.0,50000003.0,"* 17.01.2022 10:21:42 RUS03 (FILIPPOVEA)* Ремонт корпуса ковша, замена передней стенки.",00:00:00,,0.0,,00:00:00,ДЕБЛ ДВМА ДМНП ПКАЛ ПРВВ,СГГС МТРЦ ПЗТГ СРОЧ,AVS1,"Стратегия ""По состоянию""",,,Ремонт ковша,ОБИН,0.0,,A2,2022-01-03,17:17:45,,00:00:00,ЗКПР СОРА,KRANYADV,FILIPPOVEA,2022-01-03,2022-01-03,17:00:00,2022-01-07,21:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
8265,1900001732.0,7200145507,1112011420,Экскаватор электрический ЭКГ-10 №22,,2022-01-18,09:58:26,101060003606.0,0.0,,,,C-CSPREM,1100,PL,,,,,,2022-01-18,09:58:26,,,,1100,,,,,,22,04:23:33,,ТР,3405141,X,200.0,,1100,,0,1000,,,,,,Ч,,08:21:09,,QM007200145507,,,,,,Экскаватор электрический №22,,1.0,Высокий,,,2022-01-08,,,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-01-10,2022-01-10,"Ремонт АИР 80 1,1 кВт 1500 об/мин",ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,,,,,,,,,,,,,,,"* 08.01.2022 04:23:29 RUS03 (KRAYTSEVMA)* Электродвигатели АИР 80 1,1 кВт 1500 об/мин - 3 шт",00:00:00,,0.0,,00:00:00,ДЕБЛ ДВМА ДМНП ОШОЗ ПКАЛ ПРВВ СРНА,СГГС МТРЦ,AV01,,,,"Ремонт АИР 80 1,1 кВт 1500 об/мин",,0.0,,A2,,00:00:00,,00:00:00,ЗКПР СОРА,KRAYTSEVMA,ZAVADSKIJAV,2022-01-08,2022-01-10,07:00:00,2022-01-10,08:00:00,100000061735.0,11-RUD-BLAG-UGBL-E101
8267,1900001760.0,7200145508,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-18,09:58:46,101060011426.0,0.0,,,,C-CSPREM,1100,PL,,,,,,2022-01-18,09:58:46,,,,1100,,,,,,28,04:24:45,,ТР,3405142,X,200.0,,1100,,0,1000,,,,,,Ч,,08:23:55,,QM007200145508,,,,,,Экскаватор электрический №28,,1.0,Высокий,,,2022-01-08,,KRAYTSEVMA,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-01-11,2022-01-11,"Ремонт АИР 112 7,5 кВт 2890 об/мин",ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,,,,,,,,,,,,,,,"* 08.01.2022 04:24:42 RUS03 (KRAYTSEVMA)* Ремонт АИР 112 7,5 кВт 2890 об/мин - 1 шт",00:00:00,,0.0,,00:00:00,ДЕБЛ ДВМА ДМНП ОШОЗ ПКАЛ ПРВВ СРНА,СГГС МТРЦ,AV01,,,,"Ремонт АИР 112 7,5 кВт 2890 об/мин",,0.0,,A2,,00:00:00,,00:00:00,ЗКПР СОРА,KRAYTSEVMA,ZAVADSKIJAV,2022-01-08,2022-01-11,07:00:00,2022-01-11,08:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
8268,1900001761.0,7200145509,1112011420,Экскаватор электрический ЭКГ-10 №32,,2022-01-18,09:59:23,101060017560.0,0.0,,,,C-CSPREM,1100,PL,,,,,,2022-01-18,09:59:23,,,,1100,,,,,,32,04:26:18,,ТР,3405143,X,200.0,,1100,,0,1000,,,,,,Ч,,08:24:51,,QM007200145509,,,,,,Экскаватор электрический №32,,1.0,Высокий,,,2022-01-08,,KRAYTSEVMA,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-01-12,2022-01-12,Ремонт АИР 132 М2 11 кВт 2900 об/мин,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,,,,,,,,,,,,,,,* 08.01.2022 04:25:48 RUS03 (KRAYTSEVMA)* АИР 132 М2 11 кВт 2900 об/мин - 2 шт,00:00:00,,0.0,,00:00:00,ДЕБЛ ДВМА ДМНП ОШОЗ ПКАЛ ПРВВ СРНА,СГГС МТРЦ,AV01,,,,Ремонт АИР 132 М2 11 кВт 2900 об/мин,,0.0,,A2,,00:00:00,,00:00:00,ЗКПР СОРА,KRAYTSEVMA,ZAVADSKIJAV,2022-01-08,2022-01-12,07:00:00,2022-01-12,08:00:00,100000063336.0,11-RUD-BLAG-UGBL-E103
8381,1200081441.0,7200146510,1112011420,Экскаватор электрический ЭКГ-10 №32,,2022-01-15,06:49:50,101060017560.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-15,06:49:50,,,,1100,,,,,,32,12:21:03,,ТР,3421644,X,100.0,,1100,,0,1000,,,,,,Ч,,16:09:25,,QM007200146510,,,,,,Экскаватор электрический №32,,1.0,Высокий,,,2022-01-11,,ДАННЫЕ WENCO,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-01-13,2022-01-11,Замена лебёдки напора,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,,,,30.0,,B0302004,,Редуктор,,,Лебедка напора,,,,"* 11.01.2022 12:21:03 RUS03 (ALEREMMIP100)  <Внеплановые рем. Работы (служба механика)   К-р Благодатный100>* 15.01.2022 06:46:42 RUS03 (FILIPPOVEA)** Прошу описать конкретную неисправность редуктора?* корректно заполнить вид дефекта, текст, причина",00:00:00,,0.0,2022-01-15,00:21:09,ДЕБЛ ДМНП НКС  ПКАЛ ПРВВ СРНА,СГГС КРМТ МТРЦ ПЗТГ,AVS1,,,,Ремонт редуктора напора,ТРПО ИМЕС ОТКЗ,80.2,X,A2,2022-01-11,16:09:14,2022-01-15,00:21:09,ЗКПР СОРА,ALEREMMIP100,FILIPPOVEA,2022-01-11,2022-01-11,18:09:00,2022-01-13,02:09:00,100000063336.0,11-RUD-BLAG-UGBL-E103
8429,1200081642.0,7200147062,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-14,09:18:47,101060011426.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-14,09:18:47,,,,1100,,,,,,28,11:38:04,,,3431324,X,100.0,,1100,,0,1000,,,,,,Ч,,15:35:57,,QM007200147062,,,,,,Экскаватор электрический №28,,1.0,Высокий,,,2022-01-13,,,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-01-22,2022-01-22,Текущий ремонт*,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,,,,,,,,,,,,,,,* 14.01.2022 09:16:22 RUS03 (FILIPPOVEA)** Прошу конкретно описать что за текущий ремонт?* Корректно заполнить часть обьекта/вид дефекта/текст/причина,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС НЕД  ПЗТГ УТВН,AVS1,,,,Текущий ремонт*,ТРПО,0.0,,A2,2022-01-22,07:00:00,2022-01-23,00:00:00,ЗКПР СОРА,NIKOLAEVIV,FILIPPOVEA,2022-01-13,2022-01-22,07:00:00,2022-01-23,00:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
8449,1100645754.0,7100635616,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-15,07:09:54,101060011426.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-15,07:09:54,,,,1100,,,,,,28,08:31:36,,ТО2,3434778,,100.0,,1100,,0,1000,,,,,,Ч,,12:31:33,,QM007100635616,,,,,,Экскаватор электрический №28,,,,,,2022-01-14,,,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-05-17,2022-05-13,Техническое обслуживание 2,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О2,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР ДМНП ПКАЛ,ПЛАН КРМТ МТРЦ СРОЧ,APP1,,,,Техническое обслуживание 2,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2022-01-14,2022-05-13,09:00:00,2022-05-17,09:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
8450,1100645753.0,7100635615,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-18,10:15:31,101060011426.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-18,10:15:31,,,,1100,,,,,,28,08:31:36,,ТО1,3434776,,100.0,,1100,,0,1000,,,,,,Ч,,12:31:30,,QM007100635615,,,,,,Экскаватор электрический №28,,,,,,2022-01-14,,,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-09-03,2022-09-01,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,ПЛАН,APP1,,,,Техническое обслуживание 1,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2022-01-14,2022-09-01,09:00:00,2022-09-03,09:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
8451,1100645752.0,7100635614,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-18,10:15:30,101060011426.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-18,10:15:30,,,,1100,,,,,,28,08:31:36,,ТО1,3434774,,100.0,,1100,,0,1000,,,,,,Ч,,12:31:28,,QM007100635614,,,,,,Экскаватор электрический №28,,,,,,2022-01-14,,,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-08-19,2022-08-17,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,ПЛАН,APP1,,,,Техническое обслуживание 1,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2022-01-14,2022-08-17,09:00:00,2022-08-19,09:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
8452,1100645751.0,7100635613,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-15,07:09:54,101060011426.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-15,07:09:54,,,,1100,,,,,,28,08:31:36,,ТО1,3434772,,100.0,,1100,,0,1000,,,,,,Ч,,12:31:27,,QM007100635613,,,,,,Экскаватор электрический №28,,,,,,2022-01-14,,,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-07-15,2022-07-13,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,ПЛАН,APP1,,,,Техническое обслуживание 1,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2022-01-14,2022-07-13,09:00:00,2022-07-15,09:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
8453,1100645745.0,7100635567,1112011420,Экскаватор электрический ЭКГ-10 №28,,,00:00:00,101060011426.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-14,08:31:33,,,,1100,,,,,,28,08:31:33,,ТО1,3434720,,100.0,,1100,,0,1000,,,,,,Ч,,12:31:11,,QM007100635567,,,,,,Экскаватор электрический №28,,,,,,2022-01-14,,,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-02-18,2022-02-16,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,ПЛАН,APP1,,,,Техническое обслуживание 1,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,,2022-01-14,2022-02-16,09:00:00,2022-02-18,09:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
8454,1100645746.0,7100635568,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-15,04:32:28,101060011426.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-15,04:32:28,,,,1100,,,,,,28,08:31:36,,ТО1,3434762,,100.0,,1100,,0,1000,,,,,,Ч,,12:31:15,,QM007100635568,,,,,,Экскаватор электрический №28,,,,,,2022-01-14,,,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-03-14,2022-03-12,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,ПЛАН,APP1,,,,Техническое обслуживание 1,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2022-01-14,2022-03-12,09:00:00,2022-03-14,09:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
8455,1100645747.0,7100635569,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-15,04:32:28,101060011426.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-15,04:32:28,,,,1100,,,,,,28,08:31:36,,ТО1,3434764,,100.0,,1100,,0,1000,,,,,,Ч,,12:31:19,,QM007100635569,,,,,,Экскаватор электрический №28,,,,,,2022-01-14,,,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-04-07,2022-04-05,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,ПЛАН,APP1,,,,Техническое обслуживание 1,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2022-01-14,2022-04-05,09:00:00,2022-04-07,09:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
8456,1100645748.0,7100635610,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-15,07:09:54,101060011426.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-15,07:09:54,,,,1100,,,,,,28,08:31:36,,ТО1,3434766,,100.0,,1100,,0,1000,,,,,,Ч,,12:31:21,,QM007100635610,,,,,,Экскаватор электрический №28,,,,,,2022-01-14,,,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-05-01,2022-04-29,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,ПЛАН,APP1,,,,Техническое обслуживание 1,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2022-01-14,2022-04-29,09:00:00,2022-05-01,09:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
8457,1100645749.0,7100635611,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-15,07:09:54,101060011426.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-15,07:09:54,,,,1100,,,,,,28,08:31:36,,ТО1,3434768,,100.0,,1100,,0,1000,,,,,,Ч,,12:31:23,,QM007100635611,,,,,,Экскаватор электрический №28,,,,,,2022-01-14,,,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-06-08,2022-06-06,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,ПЛАН,APP1,,,,Техническое обслуживание 1,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2022-01-14,2022-06-06,09:00:00,2022-06-08,09:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
8458,1100645750.0,7100635612,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-15,07:09:54,101060011426.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-15,07:09:54,,,,1100,,,,,,28,08:31:36,,ТО1,3434770,,100.0,,1100,,0,1000,,,,,,Ч,,12:31:25,,QM007100635612,,,,,,Экскаватор электрический №28,,,,,,2022-01-14,,,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-07-01,2022-06-29,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,ПЛАН,APP1,,,,Техническое обслуживание 1,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2022-01-14,2022-06-29,09:00:00,2022-07-01,09:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
